name,longitude,latitude,key,lifeStage,stateProvince,year
"Necturus maculosus (Rafinesque, 1818)",-81.852264,42.276039,1211729275,Adult,Ontario,1954
"Necturus maculosus (Rafinesque, 1818)",-84.4333,46.91666,1211752349,NA,Ontario,1954
"Necturus maculosus (Rafinesque, 1818)",-84.43333,46.7,1211752350,NA,Ontario,1954
"Necturus maculosus (Rafinesque, 1818)",-82.811,41.6612,861692515,Adult,Ohio,1953
"Necturus maculosus (Rafinesque, 1818)",-82.8204,41.654,861693422,Adult,Ohio,1953
"Necturus maculosus (Rafinesque, 1818)",-81.8482556686635,41.46504560968533,686744078,NA,Ohio,1953
"Necturus maculosus (Rafinesque, 1818)",-84.35917594725647,39.140140334802666,686851177,NA,Ohio,1953
"Necturus maculosus (Rafinesque, 1818)",-75.9317,44.33719,1852454605,NA,New York,1953
"Necturus maculosus (Rafinesque, 1818)",-96.3787996752115,38.59865072903172,686894520,NA,Kansas,1953
"Necturus maculosus (Rafinesque, 1818)",-75.6833,45.4167,1804126691,NA,Ontario (Prov.),1953
"Necturus maculosus (Rafinesque, 1818)",-75.7642,45.4114,1804101588,NA,Ontario (Prov.),1953
"Necturus maculosus (Rafinesque, 1818)",-95.02377154408438,36.50412670109576,1318186550,NA,Oklahoma,1953
"Necturus maculosus (Rafinesque, 1818)",-95.02617107732902,36.39502907045487,1321685835,NA,Oklahoma,1953
Necturus maculosus maculosus,-76.91206529092827,45.68322701638047,1804112222,NA,Ontario (Prov.),1953
"Necturus maculosus (Rafinesque, 1818)",-95.56422663037817,38.50692516397692,686894523,NA,Kansas,1952
"Necturus maculosus (Rafinesque, 1818)",-95.01287122205223,36.498626855080666,1318735549,NA,Oklahoma,1952
"Necturus maculosus (Rafinesque, 1818)",-95.3146776594987,36.147833612171844,1320107972,NA,Oklahoma,1952
"Necturus maculosus (Rafinesque, 1818)",-95.2301740284207,35.869640168740595,1322218178,NA,Oklahoma,1952
"Necturus maculosus (Rafinesque, 1818)",-82.8207,41.6542,861692168,Adult,Ohio,1952
"Necturus maculosus (Rafinesque, 1818)",-82.8248,41.6591,861693300,Adult,Ohio,1952
"Necturus maculosus (Rafinesque, 1818)",-82.617699,35.3745,2542881660,NA,North Carolina,1952
"Necturus maculosus (Rafinesque, 1818)",-95.64926598404774,38.50692887922042,686894522,NA,Kansas,1951
"Necturus maculosus (Rafinesque, 1818)",-79.58333,43.55,1211752374,NA,Ontario,1951
"Necturus maculosus (Rafinesque, 1818)",-78.954041,42.045708,1852452679,NA,New York,1951
Necturus maculosus maculosus,-76.53201,42.40968,1852452917,NA,New York,1951
Necturus maculosus maculosus,-75.99789,43.24909,1852457203,Adult,New York,1951
"Necturus maculosus (Rafinesque, 1818)",-89.31666,48.4,1211752408,NA,Ontario,1951
Necturus maculosus maculosus,-76.54981,42.53719,476625495,NA,New York,1950
"Necturus maculosus (Rafinesque, 1818)",-95.25537595906606,36.127034268427366,1320334193,NA,Oklahoma,1950
"Necturus maculosus (Rafinesque, 1818)",-76.54675,42.51437,1852452817,Adult,New York,1950
"Necturus maculosus (Rafinesque, 1818)",-89.41189134100748,45.636591968047725,1145612722,Larva,Wisconsin,1950
"Necturus maculosus (Rafinesque, 1818)",-82.31666,46.18333,1211752396,Adult,Ontario,1950
"Necturus maculosus (Rafinesque, 1818)",-80.31666,42.71666,1211752373,Adult,Ontario,1949
"Necturus maculosus (Rafinesque, 1818)",-80.00768,49.0137,1211752411,NA,Ontario,1949
"Necturus maculosus (Rafinesque, 1818)",-72.8167,46.0667,1804133599,NA,Québec (Prov.),1949
"Necturus maculosus (Rafinesque, 1818)",-82.8207,41.6501,861691621,Adult,Ohio,1949
Necturus maculosus maculosus,-76.504021,42.46145,476625496,NA,New York,1948
"Necturus maculosus (Rafinesque, 1818)",-95.60537629962484,34.24897832407451,1320390408,Juvenile,Oklahoma,1948
Necturus maculosus maculosus,-76.5049,42.45997,1852452908,Adult,New York,1948
Necturus maculosus maculosus,-76.509476,42.438103,1852458352,Adult,New York,1948
"Necturus maculosus (Rafinesque, 1818)",-75.6842,45.2261,1804126790,NA,Ontario (Prov.),1948
"Necturus maculosus (Rafinesque, 1818)",-96.01773,50.119084999072065,1211752380,NA,Manitoba,1948
"Necturus maculosus (Rafinesque, 1818)",-82.8265,41.6586,861690117,Adult,Ohio,1947
Necturus maculosus maculosus,-76.51696,42.45149,1852452664,Larva,New York,1946
"Necturus maculosus (Rafinesque, 1818)",-82.7887,39.9218,861694038,Juvenile,Ohio,1946
"Necturus maculosus (Rafinesque, 1818)",-94.86813380034226,38.59470786525863,686729062,NA,Kansas,1946
"Necturus maculosus (Rafinesque, 1818)",-79.95,43.61666,1211752384,NA,Ontario,1946
"Necturus maculosus (Rafinesque, 1818)",-71.5836,46.6983,1804109464,NA,Québec (Prov.),1945
"Necturus maculosus (Rafinesque, 1818)",-78.5,45.83333,1211752342,NA,Ontario,1945
Necturus maculosus maculosus,-73.8333,45.5,1804129851,NA,Québec (Prov.),1945
"Necturus maculosus (Rafinesque, 1818)",-71.4,46.7,1804128144,NA,Québec (Prov.),1944
"Necturus maculosus (Rafinesque, 1818)",-76.50995,42.47924,1852458919,NA,New York,1944
"Necturus maculosus (Rafinesque, 1818)",-90.56004422585079,41.559315214915515,3042336506,NA,Iowa,1944
Necturus maculosus maculosus,-76.53768,42.49618,1852456130,NA,New York,1943
Necturus maculosus maculosus,-76.8729,42.45529,1852452446,NA,New York,1943
Necturus maculosus maculosus,-76.87604,42.38306,1852452460,NA,New York,1943
"Necturus maculosus (Rafinesque, 1818)",-81.958,41.6476,861695066,Adult,Ohio,1942
"Necturus maculosus (Rafinesque, 1818)",-88.432354,44.022209,812634103,NA,Wisconsin,1941
Necturus maculosus maculosus,-76.693385,42.682902,1061333815,NA,New York,1941
Necturus maculosus maculosus,-79.38372,42.18153,1852452623,NA,New York,1941
"Necturus maculosus (Rafinesque, 1818)",-79.39276,42.161922,1852453207,NA,New York,1941
"Necturus maculosus (Rafinesque, 1818)",-83.740898,42.300201,895440122,NA,Michigan,1941
"Necturus maculosus (Rafinesque, 1818)",-88.542618,44.024685,686795201,NA,Wisconsin,1940
"Necturus maculosus (Rafinesque, 1818)",-84.955451,43.661464,1701935575,NA,Mi,1940
"Necturus maculosus (Rafinesque, 1818)",-88.61679876829369,37.077630908008786,1145589682,Larva,Kentucky,1939
"Necturus maculosus (Rafinesque, 1818)",-81.92574959422139,45.889588758677135,1211752383,NA,Ontario,1939
Necturus maculosus maculosus,-77.82736,43.26562,543711148,NA,New York,1939
Necturus maculosus maculosus,-78.89367,42.03806,543711150,NA,New York,1939
"Necturus maculosus (Rafinesque, 1818)",-69.886093,44.527537,1897152837,NA,Me,1939
Necturus maculosus maculosus,-76.57726,42.5469,476625395,NA,New York,1938
"Necturus maculosus (Rafinesque, 1818)",-83.2567,40.5607,861695070,Adult,Ohio,1938
"Necturus maculosus (Rafinesque, 1818)",-79.486341,43.640175,1211752379,NA,Ontario,1938
Necturus maculosus maculosus,-76.69338,42.6829,1852452434,NA,New York,1938
Necturus maculosus maculosus,-76.48985,42.55318,1852452464,NA,New York,1938
"Necturus maculosus (Rafinesque, 1818)",-84.375,35.46067,657342828,NA,NA,1938
"Necturus maculosus (Rafinesque, 1818)",-82.22751000000001,42.24347999906097,1211752385,NA,Ontario,1938
"Necturus maculosus (Rafinesque, 1818)",-79.88333,44.31666,1211752377,NA,Ontario,1937
Necturus maculosus maculosus,-75.8064,45.3831,1804120423,NA,Québec (Prov.),1937
"Necturus maculosus (Rafinesque, 1818)",-95.29453137861348,38.16943624069761,686726014,NA,Kansas,1935
"Necturus maculosus (Rafinesque, 1818)",-79.11666,43.8,1211752375,NA,Ontario,1935
"Necturus maculosus (Rafinesque, 1818)",-76.59966,42.54671,1852452797,NA,New York,1935
"Necturus maculosus (Rafinesque, 1818)",-79.35945,43.71347,1211752359,NA,Ontario,1935
"Necturus maculosus (Rafinesque, 1818)",-75.7,45.41666,1211752366,NA,Ontario,1935
"Necturus maculosus (Rafinesque, 1818)",-82.2333,41.2333,1211752387,NA,Ontario,1935
"Necturus maculosus (Rafinesque, 1818)",-80.24294,42.56129999906005,1211752403,NA,Ontario,1934
"Necturus maculosus (Rafinesque, 1818)",-78.89351985025382,42.03801846056349,1145568540,Larva,New York,1934
"Necturus maculosus (Rafinesque, 1818)",-76.51447,42.46241,1852455734,NA,New York,1933
"Necturus maculosus (Rafinesque, 1818)",-79.88,41.3299999990643,44967567,NA,Pennsylvania,1933
"Necturus maculosus (Rafinesque, 1818)",-96.5531779823851,38.15859915880485,686726956,NA,Kansas,1932
"Necturus maculosus (Rafinesque, 1818)",-96.04610503320833,37.607780491704005,686722613,NA,Kansas,1932
"Necturus maculosus (Rafinesque, 1818)",-77.27931,43.96989,1211752378,NA,Ontario,1932
"Necturus maculosus (Rafinesque, 1818)",-79.89488,46.37146,1211752390,NA,Ontario,1932
"Necturus maculosus (Rafinesque, 1818)",-83.01,40.28,861694930,Adult,Ohio,1932
"Necturus maculosus (Rafinesque, 1818)",-83.48,38.84,861691472,Adult,Ohio,1931
"Necturus maculosus (Rafinesque, 1818)",-83.87,38.93,861691486,Adult,Ohio,1931
"Necturus maculosus (Rafinesque, 1818)",-82.8046,41.5392,861694642,Adult,Ohio,1931
"Necturus maculosus (Rafinesque, 1818)",-79.764862,43.481325,1211752389,NA,Ontario,1931
"Necturus maculosus (Rafinesque, 1818)",-79.467802,43.642535,1211752354,NA,Ontario,1931
"Necturus maculosus (Rafinesque, 1818)",-83.5859,41.6338,861694770,Adult,Ohio,1931
"Necturus maculosus (Rafinesque, 1818)",-79.81666,46.2,1211752398,NA,Ontario,1931
Necturus maculosus maculosus,-81.668899,38.307498999082036,1852456014,NA,West Virginia,1931
"Necturus maculosus (Rafinesque, 1818)",-79.499645,43.655205,1211752361,NA,Ontario,1931
"Necturus maculosus (Rafinesque, 1818)",-76.52686,42.42067,1852457758,Larva,New York,1931
"Necturus maculosus (Rafinesque, 1818)",-82.9938,38.8502,861694842,Adult,Ohio,1931
"Necturus maculosus (Rafinesque, 1818)",-88.54241874707174,44.02463311204503,1145424514,Larva,Wisconsin,1930
"Necturus maculosus (Rafinesque, 1818)",-81.6446,41.0989,861693610,Juvenile,Ohio,1930
"Necturus maculosus (Rafinesque, 1818)",-75.6481,45.1528,1804110727,NA,Ontario (Prov.),1930
"Necturus maculosus (Rafinesque, 1818)",-80.8568,40.9009,861694530,Adult,Ohio,1930
"Necturus maculosus (Rafinesque, 1818)",-80.76,41.89,861694575,Adult,Ohio,1930
"Necturus maculosus (Rafinesque, 1818)",-77.25,44,1211752402,NA,Ontario,1930
"Necturus maculosus (Rafinesque, 1818)",-83.0451,39.9671,861694533,Juvenile,Ohio,1930
"Necturus maculosus (Rafinesque, 1818)",-76.55247,42.52007,1852457044,Larva,New York,1930
"Necturus maculosus (Rafinesque, 1818)",-75.9342,43.1746,1317528299,NA,New York,1929
Necturus maculosus maculosus,-83.3668,39.823,861691519,Juvenile,Ohio,1929
Necturus maculosus maculosus,-82.6858,40.4765,861691656,Adult,Ohio,1929
Necturus maculosus maculosus,-80.6654,41.3882,861691754,Adult,Ohio,1929
"Necturus maculosus (Rafinesque, 1818)",-80,46.28333,1211752386,NA,Ontario,1929
"Necturus maculosus (Rafinesque, 1818)",-79.8,46.2,1211752388,NA,Ontario,1929
"Necturus maculosus (Rafinesque, 1818)",-76.52094,42.42542,1852459435,NA,New York,1929
"Necturus maculosus (Rafinesque, 1818)",-75.7944,45.3631,1804113639,NA,Ontario (Prov.),1929
"Necturus maculosus (Rafinesque, 1818)",-75.7333,45.433299999056906,1804125487,NA,Québec (Prov.),1929
"Necturus maculosus (Rafinesque, 1818)",-76.0054,43.21847,1852455880,NA,New York,1928
Necturus maculosus maculosus,-80.145984,41.64417699906305,476474005,NA,Pennsylvania,1927
"Necturus maculosus (Rafinesque, 1818)",-95.17008262986229,37.91610842659555,686706418,NA,Kansas,1927
"Necturus maculosus (Rafinesque, 1818)",-80.2667,43.25,1804125219,NA,Ontario (Prov.),1927
"Necturus maculosus (Rafinesque, 1818)",-80.27108,42.58923,1211752370,NA,Ontario,1927
"Necturus maculosus (Rafinesque, 1818)",-81.25,44.91666,1211752369,NA,Ontario,1927
"Necturus maculosus (Rafinesque, 1818)",-80.1666,44.38333,1211752391,NA,Ontario,1926
"Necturus maculosus (Rafinesque, 1818)",-86.19473463201025,42.64370485766042,686707493,NA,Michigan,1926
"Necturus maculosus (Rafinesque, 1818)",-78.84987859350528,42.024208602887256,1145568587,Larva,New York,1926
"Necturus maculosus (Rafinesque, 1818)",-76.2564,45.425,1804113952,NA,Ontario (Prov.),1925
"Necturus maculosus (Rafinesque, 1818)",-80.17226712666388,41.68236305925751,1145568570,Larva,Pennsylvania,1925
"Necturus maculosus (Rafinesque, 1818)",-76.5095,42.4381,1319705699,NA,New York,1924
"Necturus maculosus (Rafinesque, 1818)",-81.299999,43.883333,1211752355,NA,Ontario,1924
Necturus maculosus maculosus,-83.1123,41.3489,861694411,Adult,Ohio,1923
"Necturus maculosus (Rafinesque, 1818)",-76.564003,42.535599,895413671,NA,New York,1923
"Necturus maculosus (Rafinesque, 1818)",-80.88333,43.9,1211752414,NA,Ontario,1922
Necturus maculosus maculosus,-85.61592868269649,45.1313201866815,476568772,NA,Michigan,1917
"Necturus maculosus (Rafinesque, 1818)",-76.46632,42.44127,1852455662,Juvenile,New York,1916
"Necturus maculosus (Rafinesque, 1818)",-91.4164,40.3765,1318743221,NA,Illinois,1916
"Necturus maculosus (Rafinesque, 1818)",-95.23481198881858,38.97136709064155,686703292,NA,Kansas,1916
"Necturus maculosus (Rafinesque, 1818)",-88.6648,44.1983,1321377961,NA,Wisconsin,1914
"Necturus maculosus (Rafinesque, 1818)",-95,60,1830949118,NA,NA,1912
"Necturus maculosus (Rafinesque, 1818)",-95.20592026112544,38.61137347648117,686703237,NA,Kansas,1911
"Necturus maculosus (Rafinesque, 1818)",-76.500378,42.467095,1852452598,Adult,New York,1910
Necturus maculosus maculosus,-90.066776,46.16081,543625411,NA,Wisconsin,1909
"Necturus maculosus (Rafinesque, 1818)",-86.42234791714695,41.197565271454835,1317787621,Larva,Indiana,1906
"Necturus maculosus (Rafinesque, 1818)",-86.40344738042695,41.20226523610215,1319915707,Larva,Indiana,1906
Necturus maculosus maculosus,-85.3123580502948,44.97560535667595,476551767,NA,Michigan,1905
"Necturus maculosus (Rafinesque, 1818)",-79.93316,44.99417,1211764683,NA,Ontario,1903
"Necturus maculosus (Rafinesque, 1818)",-83.0832,42.29889999906082,1804118903,NA,Ontario (Prov.),1902
"Necturus maculosus (Rafinesque, 1818)",-77.047119,44.193528,1211732540,NA,Ontario,1899
"Necturus maculosus (Rafinesque, 1818)",-87.62616475699903,41.8788251316563,543625321,NA,Illinois,1898
"Necturus maculosus (Rafinesque, 1818)",-82.71624082404159,41.44766549047912,1322370045,NA,Ohio,1897
"Necturus maculosus (Rafinesque, 1818)",-81.51320664363111,43.960840212727106,1317706712,NA,Ontario,1896
"Necturus maculosus (Rafinesque, 1818)",-82.70374059625452,41.605163537782374,1318004108,NA,Ohio,1894
"Necturus maculosus (Rafinesque, 1818)",-82.54373728608691,43.43134436866175,1321585562,NA,Michigan,1894
Necturus maculosus maculosus,-87.42057912211719,39.45871914376757,476476328,NA,Indiana,1890
"Necturus maculosus (Rafinesque, 1818)",-79.32306,42.58222,1852451954,NA,New York,1887
"Necturus maculosus (Rafinesque, 1818)",-81.51316664242556,43.96082021288659,1211752376,NA,Ontario,1887
"Necturus maculosus (Rafinesque, 1818)",-81.455,39.4153,1039482995,NA,Ohio,1886
"Necturus maculosus (Rafinesque, 1818)",-76.69611,42.68333,621066560,NA,New York,1881
"Necturus maculosus (Rafinesque, 1818)",-76.5833,42.6667,1039478083,NA,New York,1881
"Necturus maculosus (Rafinesque, 1818)",-91.4203,44.3569,1039478619,NA,Wisconsin,1881
Necturus maculosus maculosus,-76.707286,42.713543,476762202,Juvenile,New York,1877
"Necturus maculosus (Rafinesque, 1818)",-76.49694,42.44056,621066561,NA,New York,1876
"Necturus maculosus (Rafinesque, 1818)",-79.372787,43.617188,1211752343,NA,Ontario,1874
"Necturus maculosus (Rafinesque, 1818)",-83.14565409934283,42.24475584966467,1317210498,Larva,Michigan,1873
"Necturus maculosus (Rafinesque, 1818)",-88.342037,43.105009,1852457690,NA,Wisconsin,1860
"Necturus maculosus (Rafinesque, 1818)",-76.6244,42.55806,1852458538,NA,New York,1860
Necturus maculosus maculosus,-76.1525,43.04556,476475639,NA,New York,1859
Necturus maculosus maculosus,-79.759369,33.335118,476553504,NA,South Carolina,1859
"Necturus maculosus (Rafinesque, 1818)",-73.29861,44.35417,1830949260,NA,NA,1858
Necturus maculosus maculosus,-73.9443,42.82225,476550697,NA,New York,1857
Necturus maculosus maculosus,-88.24417,47.713406,476550798,NA,NA,1857
Necturus maculosus maculosus,-83.69755225124732,43.015214590804526,476553195,NA,Michigan,1854
Necturus maculosus maculosus,-78.88056,42.86639,476475635,NA,New York,1854
Necturus maculosus maculosus,-73.42328,43.84689,476550696,NA,New York,1854
Necturus maculosus maculosus,-91.38683430752097,39.93592854644571,476552068,NA,Illinois,1854
Necturus maculosus maculosus,-91.110146,40.800037,476550695,NA,Iowa,1854
Necturus maculosus maculosus,-83.02078115985795,39.97898985538995,476550797,NA,Ohio,1854
Necturus maculosus maculosus,-75.45587,43.21257,476553194,NA,New York,1854
Necturus maculosus maculosus,-73.17223,45.035411,476553503,NA,New York/Quebec/Vermont,1850
"Necturus maculosus (Rafinesque, 1818)",-77.586822,43.192161,476552284,NA,New York,1836
Necturus maculosus maculosus,-88.42583333390273,47.16131644419833,476568025,NA,Michigan,1835
Necturus maculosus maculosus,-85.81613128151977,38.30777439158,476537282,NA,Indiana,1818
"Necturus maculosus (Rafinesque, 1818)",-90.7346407555258,32.35204369366761,1145495790,Larva,Mississippi,1818
"Necturus maculosus (Rafinesque, 1818)",-88.17247966591641,34.58728869360781,1145506509,Larva,Mississippi,1818
"Necturus maculosus (Rafinesque, 1818)",-94.934711,36.578885,48128819,NA,Oklahoma,NA
"Necturus maculosus (Rafinesque, 1818)",-84.570278,39.343333,440652121,NA,Kentucky,NA
"Necturus maculosus (Rafinesque, 1818)",-80.73927,40.34166,440656269,NA,Ohio,NA
"Necturus maculosus (Rafinesque, 1818)",-81.00588,39.91056,459787572,NA,Ohio,NA
"Necturus maculosus (Rafinesque, 1818)",-80.9511,39.91257,459787646,NA,Ohio,NA
Necturus maculosus maculosus,-73.314004,44.571616,476474032,NA,Vermont,NA
Necturus maculosus maculosus,-89,40,476475638,NA,Illinois,NA
Necturus maculosus maculosus,-78.88139,42.87139,476476146,NA,New York,NA
Necturus maculosus maculosus,-83.1008,41.3419,476481424,NA,Ohio,NA
Necturus maculosus maculosus,-76.684353,42.670633,476537175,NA,New York,NA
Necturus maculosus maculosus,-82.668017,40.486382,476537281,NA,Ohio,NA
Necturus maculosus maculosus,-87.93137082461858,38.12827550848874,476547145,NA,Indiana,NA
Necturus maculosus maculosus,-90.560135,41.550034,476550799,NA,Iowa,NA
Necturus maculosus maculosus,-86.51448479586396,38.31718826434459,476554220,NA,Indiana,NA
Necturus maculosus maculosus,-87.39008524173641,38.69786007201096,476554221,NA,Indiana,NA
Necturus maculosus maculosus,-75.58083,44.52583,476565839,NA,New York,NA
Necturus maculosus maculosus,-78.88694,42.87806,476573728,NA,New York,NA
Necturus maculosus maculosus,-73.172705,45.036009,476578888,NA,New York/Quebec/Vermont,NA
Necturus maculosus maculosus,-82.305468,40.436229,476783589,NA,Ohio,NA
Necturus maculosus maculosus,-85.19531955571536,40.767613507117694,543702388,NA,Indiana,NA
"Necturus maculosus (Rafinesque, 1818)",-94.70506731663554,37.41111979011463,686729032,NA,Kansas,NA
"Necturus maculosus (Rafinesque, 1818)",-95.44731170355207,37.81110953618919,686739674,NA,Kansas,NA
"Necturus maculosus (Rafinesque, 1818)",-85.78861486815377,42.291582053382896,686882677,NA,Michigan,NA
Necturus maculosus maculosus,-83.0167,40,861692321,Adult,Ohio,NA
Necturus maculosus maculosus,-83.0213,39.9689,861692981,Juvenile,Ohio,NA
"Necturus maculosus (Rafinesque, 1818)",-81.3458,40.3748,861694496,Adult,Ohio,NA
"Necturus maculosus (Rafinesque, 1818)",-78.1458,41.9347,861694500,Adult,Pennsylvania,NA
"Necturus maculosus (Rafinesque, 1818)",-83.01,39.97,861694561,Adult,Ohio,NA
"Necturus maculosus (Rafinesque, 1818)",-82.3061,38.7718,861694961,Juvenile,Ohio,NA
"Necturus maculosus (Rafinesque, 1818)",-90.704201,35.842201,895437613,NA,Arkansas,NA
"Necturus maculosus (Rafinesque, 1818)",-83.5553,41.6639,1039461272,NA,Ohio,NA
Necturus maculosus maculosus,-75.6,45.5,1039480630,NA,Quebec,NA
"Necturus maculosus (Rafinesque, 1818)",-79.83713,43.29068,1211752327,NA,Ontario,NA
"Necturus maculosus (Rafinesque, 1818)",-84.35,46.9666,1211752364,NA,Ontario,NA
"Necturus maculosus (Rafinesque, 1818)",-106.346771,56.130366,1313781050,Adult,NA,NA
"Necturus maculosus (Rafinesque, 1818)",-83.08285239118054,42.38335437219103,1317214893,NA,Michigan,NA
"Necturus maculosus (Rafinesque, 1818)",-88.49182808298102,47.06811946742201,1317221727,NA,Michigan,NA
"Necturus maculosus (Rafinesque, 1818)",-81.69611126976889,41.48696537522184,1317340291,NA,Ohio,NA
"Necturus maculosus (Rafinesque, 1818)",-88.4351,42.59,1317351915,NA,Wisconsin,NA
"Necturus maculosus (Rafinesque, 1818)",-88.555,44.022,1317460983,NA,Wisconsin,NA
"Necturus maculosus (Rafinesque, 1818)",-73.2539,44.4758,1317566797,NA,Vermont,NA
"Necturus maculosus (Rafinesque, 1818)",-83.53226473225013,41.636262680753305,1317576194,NA,Ohio,NA
"Necturus maculosus (Rafinesque, 1818)",-79.5764,42.8569,1317625238,NA,Ontario,NA
"Necturus maculosus (Rafinesque, 1818)",-87.7611788632253,38.41220656968294,1317701601,NA,Illinois,NA
"Necturus maculosus (Rafinesque, 1818)",-78.2294,43.2517,1317986132,NA,New York,NA
"Necturus maculosus (Rafinesque, 1818)",-82.81434385374374,41.65176291306799,1318438862,NA,Ohio,NA
"Necturus maculosus (Rafinesque, 1818)",-75.1311,44.7501,1318452157,NA,New York,NA
"Necturus maculosus (Rafinesque, 1818)",-83.40936238226219,42.73245054549472,1318759934,NA,Michigan,NA
"Necturus maculosus (Rafinesque, 1818)",-83.42316199962495,42.025658148825734,1319027091,NA,Michigan,NA
"Necturus maculosus (Rafinesque, 1818)",-88.80644181124426,48.01361829377635,1319566412,NA,Michigan,NA
"Necturus maculosus (Rafinesque, 1818)",-87.42057212183862,39.4586891442652,1319579063,NA,Indiana,NA
"Necturus maculosus (Rafinesque, 1818)",-83.4851642886579,42.43775355557647,1319640763,NA,Michigan,NA
"Necturus maculosus (Rafinesque, 1818)",-87.7656,41.8435,1319654347,NA,Illinois,NA
"Necturus maculosus (Rafinesque, 1818)",-76.6278,42.8247,1320140020,NA,New York,NA
Necturus maculosus maculosus,-72.6417,41.5597,1320460389,NA,Connecticut,NA
"Necturus maculosus (Rafinesque, 1818)",-88.4323,44.0222,1320494330,NA,Wisconsin,NA
"Necturus maculosus (Rafinesque, 1818)",-95.50999999999999,54.511699999108764,1320739814,NA,Manitoba,NA
"Necturus maculosus (Rafinesque, 1818)",-76.5149,42.472,1320854360,NA,New York,NA
"Necturus maculosus (Rafinesque, 1818)",-86.3948454557945,40.48677498616464,1321195215,Juvenile,Indiana,NA
"Necturus maculosus (Rafinesque, 1818)",-83.00114760169625,39.97928586303639,1321305375,NA,Ohio,NA
"Necturus maculosus (Rafinesque, 1818)",-76.6934,42.6829,1321354087,NA,New York,NA
"Necturus maculosus (Rafinesque, 1818)",-73.4524,44.6716,1321593433,NA,New York,NA
"Necturus maculosus (Rafinesque, 1818)",-97.7411,52.12959999908622,1321870054,NA,Manitoba,NA
"Necturus maculosus (Rafinesque, 1818)",-93.24307254406295,46.12121065102149,1321957463,NA,Minnesota,NA
"Necturus maculosus (Rafinesque, 1818)",-85.71872154625956,38.29961166677642,1322141606,NA,Indiana,NA
"Necturus maculosus (Rafinesque, 1818)",-87.7847,42.7338,1322918092,NA,Wisconsin,NA
"Necturus maculosus (Rafinesque, 1818)",-86.65,36.42,1322954240,NA,Tennessee,NA
"Necturus maculosus (Rafinesque, 1818)",-75.7,45.42,1450581777,NA,Ontario,NA
"Necturus maculosus (Rafinesque, 1818)",-76.2254,45.4786,1450590033,Juvenile,Ontario,NA
"Necturus maculosus (Rafinesque, 1818)",-73.7614,45.51079999905695,1804123942,NA,Québec (Prov.),NA
"Necturus maculosus (Rafinesque, 1818)",-79.4706,44.8431,1804124275,NA,Ontario (Prov.),NA
"Necturus maculosus (Rafinesque, 1818)",-75.6786,44.96489999905677,1804125353,NA,Ontario (Prov.),NA
"Necturus maculosus (Rafinesque, 1818)",-82.5167,41.9667,1804128348,NA,Ontario (Prov.),NA
"Necturus maculosus (Rafinesque, 1818)",-73.9361,45.40419999905689,1804133263,Adult,Québec (Prov.),NA
"Necturus maculosus (Rafinesque, 1818)",-83.9,46.2,1804133361,Larva,Ontario (Prov.),NA
"Necturus maculosus (Rafinesque, 1818)",-89.3417,48.25,1804137310,Larva,Ontario (Prov.),NA
"Necturus maculosus (Rafinesque, 1818)",-79.37333,43.74167,1830949169,NA,NA,NA
